transaction_id,customer_id,product_id,transaction_date,amount,status
8110,C0979,P0224,2026-09-04,4348.8,COMPLETED
8111,C0362,P0119,2026-09-01,1381.85,COMPLETED
8112,C0529,P0051,2026-09-03,2104.51,COMPLETED
8113,C0549,P0364,2026-09-01,4378.51,REFUNDED
8114,C0010,P0411,2026-09-05,1631.71,CANCELLED
8115,C0718,P0065,2026-09-01,3711.62,CANCELLED
8116,C0853,P0259,2026-09-05,3910.6,REFUNDED
8117,C0270,P0061,2026-09-03,1809.78,CANCELLED
8118,C0255,P0324,2026-09-02,2058.48,CANCELLED
8119,C0295,P0296,2026-09-01,3418.7,REFUNDED
8120,C0096,P0402,2026-09-04,2264.22,REFUNDED
8121,C0409,P0201,2026-09-03,1415.09,REFUNDED
8122,C0690,P0432,2026-09-03,4134.92,COMPLETED
8123,C0767,P0391,2026-09-05,1187.57,COMPLETED
8124,C0841,P0322,2026-09-03,3620.49,REFUNDED
8125,C0351,P0470,2026-09-01,324.24,COMPLETED
8126,C0078,P0134,2026-09-04,2696.04,REFUNDED
8127,C0568,P0429,2026-09-04,3846.66,COMPLETED
8128,C0954,P0284,2026-09-04,1497.16,REFUNDED
8129,C0183,P0082,2026-09-03,2737.12,REFUNDED
8130,C0488,P0486,2026-09-01,4697.31,REFUNDED
8131,C0322,P0166,2026-09-02,983.76,REFUNDED
8132,C0363,P0105,2026-09-04,116.31,COMPLETED
8133,C0224,P0048,2026-09-03,4839.6,CANCELLED
8134,C0916,P0048,2026-09-04,2563.06,CANCELLED
8135,C0588,P0014,2026-09-05,2492.39,CANCELLED
8136,C0276,P0224,2026-09-02,4515.33,COMPLETED
8137,C0188,P0006,2026-09-01,3459.53,COMPLETED
8138,C0970,P0322,2026-09-01,1120.03,CANCELLED
8139,C0765,P0395,2026-09-05,2697.8,CANCELLED
8140,C0700,P0304,2026-09-05,3239.11,REFUNDED
8141,C0953,P0079,2026-09-02,2159.91,COMPLETED
8142,C0932,P0015,2026-09-03,3988.32,CANCELLED
8143,C0195,P0317,2026-09-01,4328.92,COMPLETED
8144,C0511,P0363,2026-09-05,1711.09,REFUNDED
8145,C0755,P0279,2026-09-05,4890.23,CANCELLED
8146,C0205,P0472,2026-09-04,809.97,COMPLETED
8147,C0241,P0498,2026-09-02,716.18,CANCELLED
8148,C0754,P0041,2026-09-04,2452.86,COMPLETED
8149,C0248,P0293,2026-09-03,1376.06,CANCELLED
8150,C0894,P0196,2026-09-02,3335.12,CANCELLED
8151,C0272,P0013,2026-09-02,1744.09,REFUNDED
8152,C0212,P0381,2026-09-02,3533.29,CANCELLED
8153,C0235,P0376,2026-09-05,3123.76,CANCELLED
8154,C0208,P0067,2026-09-04,2328.5,CANCELLED
8155,C0855,P0233,2026-09-03,523.49,REFUNDED
8156,C0256,P0325,2026-09-05,269.21,COMPLETED
8157,C0857,P0324,2026-09-05,578.94,COMPLETED
8158,C0634,P0399,2026-09-01,2189.81,CANCELLED
8159,C0365,P0184,2026-09-04,3066.06,REFUNDED
8160,C0160,P0096,2026-09-01,4242.77,COMPLETED
8161,C0798,P0123,2026-09-03,2442.77,REFUNDED
8162,C0110,P0335,2026-09-03,704.56,REFUNDED
8163,C0123,P0460,2026-09-03,3106.25,REFUNDED
8164,C0943,P0114,2026-09-02,1784.47,CANCELLED
8165,C0081,P0153,2026-09-01,2878.71,COMPLETED
8166,C0693,P0100,2026-09-05,278.79,COMPLETED
8167,C0979,P0275,2026-09-03,4249.51,CANCELLED
8168,C0680,P0431,2026-09-03,815.95,COMPLETED
8169,C0505,P0126,2026-09-03,3632.92,REFUNDED
8170,C0629,P0372,2026-09-04,1796.52,COMPLETED
8171,C0007,P0400,2026-09-01,1229.46,COMPLETED
8172,C0783,P0414,2026-09-03,3539.91,CANCELLED
8173,C0878,P0403,2026-09-04,4849.18,COMPLETED
8174,C0555,P0194,2026-09-05,2277.32,COMPLETED
8175,C0981,P0395,2026-09-02,68.57,REFUNDED
8176,C0044,P0134,2026-09-01,1379.83,COMPLETED
8177,C0869,P0338,2026-09-05,3254.85,REFUNDED
8178,C0494,P0027,2026-09-02,1028.64,REFUNDED
8179,C0381,P0141,2026-09-02,2409.26,REFUNDED
8180,C0636,P0043,2026-09-03,1735.31,REFUNDED
8181,C0323,P0479,2026-09-04,849.55,COMPLETED
8182,C0505,P0074,2026-09-01,4551.98,REFUNDED
8183,C0920,P0322,2026-09-05,1751.17,REFUNDED
8184,C0903,P0012,2026-09-01,4825.1,COMPLETED
8185,C0919,P0327,2026-09-01,3176.58,CANCELLED
8186,C0589,P0297,2026-09-01,1891.17,REFUNDED
8187,C0890,P0444,2026-09-04,1647.43,REFUNDED
8188,C0282,P0053,2026-09-02,668.22,REFUNDED
8189,C0503,P0057,2026-09-03,2175.31,REFUNDED
8190,C0188,P0236,2026-09-04,1094.51,COMPLETED
8191,C0783,P0475,2026-09-03,3041.57,COMPLETED
8192,C0938,P0306,2026-09-01,2245.98,COMPLETED
8193,C0524,P0063,2026-09-04,1447.99,COMPLETED
8194,C0287,P0055,2026-09-02,866.12,COMPLETED
8195,C0408,P0073,2026-09-02,146.02,CANCELLED
8196,C0228,P0145,2026-09-02,3948.41,REFUNDED
8197,C0769,P0135,2026-09-03,1704.52,REFUNDED
8198,C0591,P0459,2026-09-04,4684.78,COMPLETED
8199,C0132,P0093,2026-09-02,1548.38,COMPLETED
8200,C0056,P0048,2026-09-05,4303.1,CANCELLED
8201,C0539,P0040,2026-09-02,4974.85,REFUNDED
8202,C0819,P0254,2026-09-05,4817.7,REFUNDED
8203,C0434,P0433,2026-09-05,4577.96,COMPLETED
8204,C0490,P0186,2026-09-03,1530.18,COMPLETED
8205,C0963,P0468,2026-09-03,4062.98,CANCELLED
8206,C0554,P0430,2026-09-01,4142.29,REFUNDED
8207,C0034,P0107,2026-09-01,2934.98,COMPLETED
8208,C0515,P0201,2026-09-01,834.33,REFUNDED
8209,C0356,P0052,2026-09-04,694.92,COMPLETED
8210,C0404,P0252,2026-09-05,3026.39,COMPLETED
8211,C0882,P0408,2026-09-05,2609.8,REFUNDED
8212,C0703,P0012,2026-09-02,2749.8,REFUNDED
8213,C0795,P0212,2026-09-02,3480.85,CANCELLED
8214,C0179,P0038,2026-09-03,930.2,COMPLETED
8215,C0469,P0250,2026-09-04,3283.02,REFUNDED
8216,C1000,P0492,2026-09-02,4764.72,CANCELLED
8217,C0124,P0321,2026-09-01,4840.84,CANCELLED
8218,C0716,P0040,2026-09-02,4578.92,COMPLETED
8219,C0531,P0108,2026-09-04,3651.71,CANCELLED
8220,C0472,P0352,2026-09-01,1216.39,COMPLETED
8221,C0324,P0215,2026-09-04,4623.82,REFUNDED
8222,C0706,P0193,2026-09-05,2199.5,COMPLETED
8223,C0009,P0456,2026-09-03,3957.55,COMPLETED
8224,C0013,P0161,2026-09-01,2426.08,COMPLETED
8225,C0691,P0325,2026-09-04,4415.25,COMPLETED
8226,C0216,P0466,2026-09-01,1326.52,COMPLETED
8227,C0389,P0231,2026-09-01,996.78,COMPLETED
8228,C0595,P0414,2026-09-03,1563.3,CANCELLED
8229,C0104,P0083,2026-09-05,3166.84,CANCELLED
8230,C0334,P0093,2026-09-01,1745.91,REFUNDED
8231,C0371,P0153,2026-09-01,1556.29,CANCELLED
8232,C0628,P0006,2026-09-01,4488.84,REFUNDED
8233,C0883,P0463,2026-09-05,2618.52,CANCELLED
8234,C0266,P0092,2026-09-03,865.72,COMPLETED
8235,C0192,P0338,2026-09-01,4873.71,REFUNDED
8236,C0562,P0291,2026-09-05,1913.14,REFUNDED
8237,C0270,P0324,2026-09-02,2408.94,COMPLETED
8238,C0243,P0311,2026-09-04,1720.91,COMPLETED
8239,C0276,P0438,2026-09-01,2060.2,CANCELLED
8240,C0483,P0017,2026-09-01,3569.47,CANCELLED
8241,C0982,P0061,2026-09-03,1571.56,REFUNDED
8242,C0628,P0500,2026-09-02,4476.92,COMPLETED
8243,C0352,P0176,2026-09-04,4339.42,COMPLETED
8244,C0375,P0178,2026-09-01,3255.57,REFUNDED
8245,C0189,P0248,2026-09-01,4182.84,COMPLETED
8246,C0511,P0315,2026-09-03,3086.25,CANCELLED
8247,C0435,P0308,2026-09-02,2878.2,CANCELLED
8248,C0216,P0280,2026-09-04,3826.35,REFUNDED
8249,C0430,P0003,2026-09-01,1170.65,COMPLETED
8250,C0718,P0082,2026-09-05,4644.07,COMPLETED
8251,C0771,P0268,2026-09-02,3254.01,CANCELLED
8252,C0382,P0380,2026-09-02,3221.5,CANCELLED
8253,C0374,P0131,2026-09-01,670.54,REFUNDED
8254,C0875,P0475,2026-09-01,2380.96,REFUNDED
8255,C0411,P0063,2026-09-04,4327.51,CANCELLED
8256,C0287,P0099,2026-09-01,4806.99,REFUNDED
8257,C0462,P0311,2026-09-04,3151.1,COMPLETED
8258,C0185,P0016,2026-09-05,3618.93,REFUNDED
8259,C0586,P0275,2026-09-03,2859.74,COMPLETED
8260,C0135,P0012,2026-09-01,96.94,COMPLETED
8261,C0590,P0266,2026-09-01,375.79,CANCELLED
8262,C0703,P0263,2026-09-04,3510.06,COMPLETED
8263,C0235,P0390,2026-09-03,2440.5,CANCELLED
8264,C0834,P0079,2026-09-01,2415.52,COMPLETED
8265,C0103,P0111,2026-09-05,680.85,REFUNDED
8266,C0739,P0444,2026-09-05,4400.96,CANCELLED
8267,C0277,P0187,2026-09-03,2057.31,CANCELLED
8268,C0824,P0059,2026-09-05,3487.89,COMPLETED
8269,C0242,P0461,2026-09-03,4846.58,CANCELLED
8270,C0569,P0112,2026-09-03,4174.78,CANCELLED
8271,C0443,P0016,2026-09-02,673.16,COMPLETED
8272,C0877,P0168,2026-09-02,1345.41,COMPLETED
8273,C0391,P0071,2026-09-05,811.26,COMPLETED
8274,C0201,P0113,2026-09-05,213.61,COMPLETED
8275,C0150,P0043,2026-09-04,2092.33,COMPLETED
8276,C0820,P0373,2026-09-04,3018.0,REFUNDED
8277,C0983,P0355,2026-09-05,312.6,REFUNDED
8278,C0757,P0482,2026-09-05,3814.35,CANCELLED
8279,C0154,P0065,2026-09-05,3603.27,COMPLETED
8280,C0485,P0138,2026-09-02,1378.73,CANCELLED
8281,C0826,P0141,2026-09-04,4159.41,REFUNDED
8282,C0010,P0247,2026-09-03,4873.98,CANCELLED
8283,C0181,P0103,2026-09-02,4566.24,COMPLETED
8284,C0432,P0489,2026-09-05,3409.91,REFUNDED
8285,C0512,P0048,2026-09-03,784.13,COMPLETED
8286,C0138,P0179,2026-09-03,1246.55,CANCELLED
8287,C0915,P0363,2026-09-04,4723.9,REFUNDED
8288,C0870,P0283,2026-09-01,612.56,COMPLETED
8289,C0646,P0334,2026-09-04,2327.57,CANCELLED
8290,C0530,P0151,2026-09-01,4106.98,COMPLETED
8291,C0547,P0240,2026-09-05,2010.21,COMPLETED
8292,C0738,P0382,2026-09-05,4561.64,REFUNDED
8293,C0324,P0415,2026-09-02,1330.19,REFUNDED
8294,C0805,P0254,2026-09-04,4802.01,CANCELLED
8295,C0499,P0224,2026-09-02,1674.88,COMPLETED
8296,C0308,P0263,2026-09-03,2879.31,COMPLETED
8297,C0257,P0485,2026-09-05,3950.4,REFUNDED
8298,C0576,P0205,2026-09-01,4400.07,CANCELLED
8299,C0880,P0473,2026-09-02,3188.97,COMPLETED
8300,C0582,P0099,2026-09-01,2632.43,CANCELLED
8301,C0049,P0129,2026-09-01,673.07,CANCELLED
8302,C0408,P0089,2026-09-03,3071.36,CANCELLED
8303,C0102,P0102,2026-09-03,1152.73,COMPLETED
8304,C0708,P0352,2026-09-01,4895.51,REFUNDED
8305,C0168,P0434,2026-09-02,3073.56,CANCELLED
8306,C0062,P0455,2026-09-03,4926.01,REFUNDED
8307,C0221,P0368,2026-09-05,1400.84,CANCELLED
8308,C0834,P0144,2026-09-05,4015.58,COMPLETED
8309,C0261,P0493,2026-09-04,859.74,REFUNDED
8310,C0488,P0202,2026-09-02,2897.28,CANCELLED
8311,C0860,P0053,2026-09-02,3204.99,CANCELLED
8312,C0645,P0299,2026-09-01,4178.62,CANCELLED
8313,C0099,P0407,2026-09-04,4815.99,CANCELLED
8314,C0461,P0393,2026-09-03,3254.53,COMPLETED
8315,C0763,P0301,2026-09-02,1649.06,COMPLETED
8316,C0343,P0160,2026-09-03,2115.42,CANCELLED
8317,C0267,P0085,2026-09-04,2106.42,REFUNDED
8318,C0370,P0407,2026-09-03,3483.02,CANCELLED
8319,C0369,P0106,2026-09-05,3948.21,CANCELLED
8320,C0574,P0489,2026-09-02,3996.39,CANCELLED
8321,C0571,P0370,2026-09-03,457.98,REFUNDED
8322,C0955,P0250,2026-09-02,1796.91,CANCELLED
8323,C0830,P0222,2026-09-04,4322.07,COMPLETED
8324,C0264,P0453,2026-09-05,148.4,REFUNDED
8325,C0353,P0229,2026-09-01,885.61,COMPLETED
8326,C0021,P0217,2026-09-04,2184.82,REFUNDED
8327,C0422,P0306,2026-09-03,4568.24,REFUNDED
8328,C0125,P0383,2026-09-05,3721.68,REFUNDED
8329,C0360,P0140,2026-09-04,2351.62,COMPLETED
8330,C0889,P0418,2026-09-01,3907.89,COMPLETED
8331,C0696,P0164,2026-09-04,2043.29,REFUNDED
8332,C0987,P0319,2026-09-04,102.46,CANCELLED
8333,C0621,P0056,2026-09-02,3612.53,CANCELLED
8334,C0204,P0311,2026-09-05,759.09,CANCELLED
8335,C0591,P0197,2026-09-05,2835.7,REFUNDED
8336,C0590,P0220,2026-09-02,2894.51,CANCELLED
8337,C0666,P0103,2026-09-03,3530.7,COMPLETED
8338,C0665,P0291,2026-09-03,3198.97,CANCELLED
8339,C0552,P0181,2026-09-05,2190.0,REFUNDED
8340,C0179,P0192,2026-09-05,4220.01,COMPLETED
8341,C0800,P0460,2026-09-02,2062.57,CANCELLED
8342,C0292,P0324,2026-09-05,4330.09,CANCELLED
8343,C0364,P0420,2026-09-03,3242.36,REFUNDED
8344,C0333,P0033,2026-09-02,1540.47,COMPLETED
8345,C0690,P0231,2026-09-03,2285.47,COMPLETED
8346,C0523,P0086,2026-09-02,2470.01,CANCELLED
8347,C0500,P0456,2026-09-04,4218.07,COMPLETED
8348,C0794,P0018,2026-09-03,3543.04,CANCELLED
8349,C0755,P0491,2026-09-04,1624.59,COMPLETED
8350,C0458,P0262,2026-09-02,3310.36,CANCELLED
8351,C0911,P0130,2026-09-05,309.86,REFUNDED
8352,C0081,P0301,2026-09-01,4609.33,REFUNDED
8353,C0391,P0210,2026-09-03,921.38,CANCELLED
8354,C0629,P0151,2026-09-03,1280.49,COMPLETED
8355,C0294,P0310,2026-09-01,2032.73,REFUNDED
8356,C0475,P0424,2026-09-04,2488.91,COMPLETED
8357,C0647,P0450,2026-09-04,760.86,REFUNDED
8358,C0980,P0331,2026-09-03,3541.38,COMPLETED
8359,C0149,P0487,2026-09-01,352.77,REFUNDED
8360,C0890,P0495,2026-09-04,2192.7,COMPLETED
8361,C0172,P0272,2026-09-03,4754.3,COMPLETED
8362,C0656,P0181,2026-09-04,4066.55,REFUNDED
8363,C0828,P0204,2026-09-05,1374.82,REFUNDED
8364,C0951,P0016,2026-09-03,2875.98,COMPLETED
8365,C0346,P0059,2026-09-03,3128.77,COMPLETED
8366,C0432,P0093,2026-09-01,1563.6,COMPLETED
8367,C0647,P0415,2026-09-03,1194.43,CANCELLED
8368,C0628,P0166,2026-09-04,2894.11,COMPLETED
8369,C0586,P0220,2026-09-02,2958.04,COMPLETED
8370,C0415,P0405,2026-09-02,1422.02,COMPLETED
8371,C0870,P0096,2026-09-05,4275.67,COMPLETED
8372,C0929,P0184,2026-09-02,3709.74,COMPLETED
8373,C0074,P0126,2026-09-01,3375.75,CANCELLED
8374,C0082,P0038,2026-09-05,4332.38,COMPLETED
8375,C0166,P0111,2026-09-01,3966.36,CANCELLED
8376,C0352,P0337,2026-09-05,3460.0,COMPLETED
8377,C0234,P0191,2026-09-03,913.86,CANCELLED
8378,C0322,P0191,2026-09-03,2370.61,REFUNDED
8379,C0325,P0075,2026-09-01,3484.87,COMPLETED
8380,C0669,P0400,2026-09-01,1705.15,COMPLETED
8381,C0299,P0161,2026-09-04,1030.73,REFUNDED
8382,C0728,P0063,2026-09-03,4144.82,REFUNDED
8383,C0274,P0005,2026-09-01,4138.68,COMPLETED
8384,C0620,P0164,2026-09-05,538.11,CANCELLED
8385,C0661,P0353,2026-09-01,1145.51,COMPLETED
8386,C0405,P0006,2026-09-02,147.48,COMPLETED
8387,C0278,P0368,2026-09-01,2432.94,CANCELLED
8388,C0909,P0169,2026-09-01,1422.31,COMPLETED
8389,C0456,P0110,2026-09-01,1280.33,CANCELLED
8390,C0800,P0239,2026-09-04,4495.82,CANCELLED
8391,C0884,P0291,2026-09-05,3412.11,COMPLETED
8392,C0962,P0408,2026-09-04,299.84,COMPLETED
8393,C0372,P0165,2026-09-01,4929.51,REFUNDED
8394,C0766,P0461,2026-09-05,2144.35,CANCELLED
8395,C0602,P0120,2026-09-01,552.28,REFUNDED
8396,C0534,P0288,2026-09-02,934.63,REFUNDED
8397,C0989,P0034,2026-09-03,1500.95,CANCELLED
8398,C0462,P0198,2026-09-03,2404.48,CANCELLED
8399,C0424,P0146,2026-09-04,1304.82,COMPLETED
8400,C0172,P0309,2026-09-04,3186.03,REFUNDED
8401,C0189,P0109,2026-09-01,2716.73,COMPLETED
8402,C0875,P0270,2026-09-02,994.84,CANCELLED
8403,C0024,P0112,2026-09-02,4103.71,COMPLETED
8404,C0129,P0053,2026-09-01,828.55,REFUNDED
8405,C0746,P0288,2026-09-04,1246.55,CANCELLED
8406,C0241,P0143,2026-09-05,1766.86,CANCELLED
8407,C0678,P0367,2026-09-03,1654.77,REFUNDED
8408,C0258,P0312,2026-09-02,409.48,CANCELLED
8409,C0964,P0485,2026-09-03,288.58,CANCELLED
8410,C0762,P0453,2026-09-03,1280.26,REFUNDED
8411,C0718,P0414,2026-09-01,703.74,CANCELLED
8412,C0768,P0441,2026-09-02,524.4,REFUNDED
8413,C0082,P0344,2026-09-01,190.27,REFUNDED
8414,C0216,P0039,2026-09-01,3558.07,CANCELLED
8415,C0171,P0294,2026-09-02,1859.91,COMPLETED
8416,C0407,P0458,2026-09-02,1814.65,REFUNDED
8417,C0106,P0331,2026-09-04,2694.89,REFUNDED
8418,C0098,P0216,2026-09-03,2518.35,COMPLETED
8419,C0066,P0350,2026-09-05,4029.66,COMPLETED
8420,C0960,P0388,2026-09-03,4782.31,CANCELLED
8421,C0900,P0223,2026-09-01,1370.53,COMPLETED
8422,C0485,P0163,2026-09-01,4988.45,CANCELLED
8423,C0562,P0417,2026-09-02,309.02,REFUNDED
8424,C0056,P0164,2026-09-04,801.83,REFUNDED
8425,C0027,P0102,2026-09-01,4482.04,REFUNDED
8426,C0790,P0101,2026-09-01,4098.21,COMPLETED
8427,C0407,P0026,2026-09-03,3391.76,CANCELLED
8428,C0537,P0411,2026-09-01,4734.2,REFUNDED
8429,C0784,P0253,2026-09-03,1996.69,CANCELLED
8430,C0086,P0256,2026-09-02,402.47,REFUNDED
8431,C0107,P0024,2026-09-02,2988.97,REFUNDED
8432,C0269,P0141,2026-09-03,823.53,COMPLETED
8433,C0633,P0216,2026-09-05,4074.41,COMPLETED
8434,C0160,P0062,2026-09-03,4286.46,REFUNDED
8435,C0087,P0064,2026-09-04,701.4,REFUNDED
8436,C0671,P0232,2026-09-05,1201.22,REFUNDED
8437,C0954,P0088,2026-09-03,4013.88,COMPLETED
8438,C0907,P0308,2026-09-01,226.19,REFUNDED
8439,C0400,P0168,2026-09-04,2457.25,COMPLETED
8440,C0317,P0303,2026-09-03,2608.52,COMPLETED
8441,C0235,P0197,2026-09-01,2952.59,COMPLETED
8442,C0254,P0122,2026-09-04,4230.18,CANCELLED
8443,C0756,P0296,2026-09-01,4120.36,CANCELLED
8444,C0291,P0011,2026-09-04,3677.16,REFUNDED
8445,C0454,P0146,2026-09-02,4435.33,CANCELLED
8446,C0642,P0010,2026-09-02,4521.92,CANCELLED
8447,C0130,P0330,2026-09-04,1779.02,REFUNDED
8448,C0135,P0402,2026-09-05,3727.47,CANCELLED
8449,C0540,P0439,2026-09-05,3659.67,CANCELLED
8450,C0859,P0295,2026-09-01,1584.8,CANCELLED
8451,C0175,P0003,2026-09-03,4806.94,CANCELLED
8452,C0030,P0467,2026-09-05,4661.42,COMPLETED
8453,C0036,P0237,2026-09-03,4871.83,REFUNDED
8454,C0680,P0146,2026-09-01,3101.53,CANCELLED
8455,C0366,P0068,2026-09-02,4378.71,COMPLETED
8456,C0882,P0431,2026-09-01,594.87,CANCELLED
8457,C0938,P0496,2026-09-01,3475.43,REFUNDED
8458,C0334,P0207,2026-09-01,4298.69,CANCELLED
8459,C0885,P0019,2026-09-04,1604.59,REFUNDED
8460,C0488,P0459,2026-09-03,2506.08,COMPLETED
8461,C0479,P0274,2026-09-05,650.32,COMPLETED
8462,C0999,P0471,2026-09-02,4662.51,CANCELLED
8463,C0892,P0271,2026-09-03,2189.6,COMPLETED
8464,C0554,P0021,2026-09-01,1191.54,REFUNDED
8465,C0958,P0173,2026-09-02,4796.02,COMPLETED
8466,C0279,P0331,2026-09-05,3177.43,COMPLETED
8467,C0562,P0009,2026-09-01,700.73,CANCELLED
8468,C0456,P0036,2026-09-01,1424.45,CANCELLED
8469,C0139,P0241,2026-09-03,1267.86,CANCELLED
8470,C0993,P0049,2026-09-03,4207.48,CANCELLED
8471,C0972,P0425,2026-09-02,2181.39,COMPLETED
8472,C0715,P0411,2026-09-01,3737.65,CANCELLED
8473,C0553,P0213,2026-09-02,713.93,CANCELLED
8474,C0182,P0371,2026-09-04,4267.77,COMPLETED
8475,C0606,P0155,2026-09-01,3373.19,COMPLETED
8476,C0612,P0141,2026-09-05,4369.41,COMPLETED
8477,C0468,P0163,2026-09-05,3302.81,REFUNDED
8478,C0647,P0386,2026-09-03,4464.3,COMPLETED
8479,C0767,P0178,2026-09-01,3594.79,REFUNDED
8480,C0652,P0205,2026-09-01,1225.36,COMPLETED
8481,C0899,P0041,2026-09-05,700.55,CANCELLED
8482,C0578,P0285,2026-09-03,4376.3,REFUNDED
8483,C0446,P0397,2026-09-05,53.84,CANCELLED
8484,C0537,P0161,2026-09-01,2207.3,COMPLETED
8485,C0656,P0253,2026-09-02,412.13,CANCELLED
8486,C0655,P0314,2026-09-03,255.6,CANCELLED
8487,C0547,P0025,2026-09-05,811.52,REFUNDED
8488,C0318,P0202,2026-09-05,1606.24,COMPLETED
8489,C0931,P0153,2026-09-02,2833.77,CANCELLED
8490,C0356,P0357,2026-09-05,1957.79,CANCELLED
8491,C0494,P0233,2026-09-03,4052.94,REFUNDED
8492,C0553,P0253,2026-09-03,3354.84,COMPLETED
8493,C0233,P0435,2026-09-02,2129.13,CANCELLED
8494,C0825,P0329,2026-09-03,2254.69,COMPLETED
8495,C0092,P0496,2026-09-05,4392.46,REFUNDED
8496,C0453,P0467,2026-09-03,1565.06,COMPLETED
8497,C0316,P0063,2026-09-02,3444.9,COMPLETED
8498,C0375,P0432,2026-09-01,3479.02,REFUNDED
8499,C0423,P0192,2026-09-03,2141.17,CANCELLED
8500,C0267,P0481,2026-09-04,4568.87,REFUNDED
8501,C0160,P0317,2026-09-01,2550.67,REFUNDED
8502,C0311,P0053,2026-09-01,3738.56,REFUNDED
8503,C0011,P0015,2026-09-01,2984.66,REFUNDED
8504,C0001,P0115,2026-09-04,591.06,COMPLETED
8505,C0536,P0025,2026-09-04,439.3,REFUNDED
8506,C0835,P0423,2026-09-05,1458.42,CANCELLED
8507,C0777,P0006,2026-09-05,3783.84,REFUNDED
8508,C0869,P0072,2026-09-01,3677.03,REFUNDED
8509,C0140,P0054,2026-09-01,4255.42,REFUNDED
8510,C0353,P0166,2026-09-04,3676.76,CANCELLED
8511,C0294,P0442,2026-09-05,3019.48,COMPLETED
8512,C0481,P0353,2026-09-04,2453.68,CANCELLED
8513,C0548,P0371,2026-09-05,2591.55,REFUNDED
8514,C0009,P0224,2026-09-01,2529.14,REFUNDED
8515,C0705,P0116,2026-09-01,535.91,CANCELLED
8516,C0945,P0088,2026-09-05,2989.79,COMPLETED
8517,C0504,P0046,2026-09-04,239.41,CANCELLED
8518,C0970,P0098,2026-09-04,4006.28,COMPLETED
8519,C0774,P0371,2026-09-04,4484.36,REFUNDED
8520,C0489,P0462,2026-09-03,3299.4,REFUNDED
8521,C0307,P0416,2026-09-01,1960.07,COMPLETED
8522,C0010,P0189,2026-09-02,1253.21,COMPLETED
8523,C0785,P0418,2026-09-04,2638.86,REFUNDED
8524,C0441,P0463,2026-09-05,2067.78,REFUNDED
8525,C0818,P0276,2026-09-03,2565.87,CANCELLED
8526,C0300,P0003,2026-09-02,3553.22,REFUNDED
8527,C0612,P0479,2026-09-02,3682.6,CANCELLED
8528,C0237,P0353,2026-09-02,488.55,REFUNDED
8529,C0816,P0445,2026-09-05,4095.64,REFUNDED
8530,C0008,P0027,2026-09-03,1798.44,COMPLETED
8531,C0562,P0133,2026-09-03,2131.3,COMPLETED
8532,C0383,P0453,2026-09-05,2999.63,REFUNDED
8533,C0194,P0402,2026-09-03,4965.41,CANCELLED
8534,C0422,P0023,2026-09-02,3157.17,COMPLETED
8535,C0904,P0057,2026-09-01,3321.15,REFUNDED
8536,C0575,P0025,2026-09-01,1939.96,COMPLETED
8537,C0448,P0485,2026-09-04,4966.64,REFUNDED
8538,C0405,P0156,2026-09-04,3805.79,REFUNDED
8539,C0256,P0039,2026-09-04,2704.7,CANCELLED
8540,C0168,P0136,2026-09-04,843.55,REFUNDED
8541,C0733,P0169,2026-09-02,2419.23,CANCELLED
8542,C0755,P0353,2026-09-03,2643.83,COMPLETED
8543,C0662,P0314,2026-09-03,109.56,REFUNDED
8544,C0400,P0406,2026-09-01,4748.77,REFUNDED
8545,C0849,P0416,2026-09-02,3586.95,REFUNDED
8546,C0388,P0195,2026-09-02,825.14,CANCELLED
8547,C0226,P0139,2026-09-03,58.8,CANCELLED
8548,C0270,P0358,2026-09-01,3209.68,CANCELLED
8549,C0082,P0088,2026-09-01,2792.18,REFUNDED
8550,C0433,P0474,2026-09-04,3382.49,CANCELLED
8551,C0641,P0071,2026-09-02,4721.02,CANCELLED
8552,C0246,P0299,2026-09-04,1487.4,COMPLETED
8553,C0530,P0236,2026-09-03,813.97,REFUNDED
8554,C0783,P0062,2026-09-03,1006.12,CANCELLED
8555,C0820,P0065,2026-09-02,1093.35,COMPLETED
8556,C0932,P0164,2026-09-04,2128.88,REFUNDED
8557,C0628,P0442,2026-09-02,137.83,REFUNDED
8558,C0827,P0076,2026-09-03,2603.04,COMPLETED
8559,C0711,P0386,2026-09-01,3649.4,CANCELLED
8560,C0702,P0300,2026-09-04,3574.01,REFUNDED
8561,C0279,P0455,2026-09-05,192.45,CANCELLED
8562,C0292,P0436,2026-09-03,2690.66,REFUNDED
8563,C0665,P0495,2026-09-02,296.1,CANCELLED
8564,C0761,P0459,2026-09-05,2031.69,COMPLETED
8565,C0545,P0212,2026-09-01,2245.05,REFUNDED
8566,C0829,P0327,2026-09-02,4427.32,COMPLETED
8567,C0276,P0229,2026-09-05,3813.16,REFUNDED
8568,C0423,P0343,2026-09-02,2940.74,COMPLETED
8569,C0193,P0063,2026-09-02,4943.8,REFUNDED
8570,C0874,P0268,2026-09-02,1887.58,REFUNDED
8571,C0071,P0271,2026-09-03,3225.64,REFUNDED
8572,C0187,P0124,2026-09-03,1766.06,CANCELLED
8573,C0140,P0296,2026-09-01,1456.08,REFUNDED
8574,C0297,P0245,2026-09-01,2765.69,CANCELLED
8575,C0114,P0339,2026-09-01,2087.7,CANCELLED
8576,C0653,P0251,2026-09-01,4463.91,COMPLETED
8577,C0467,P0500,2026-09-05,1338.05,COMPLETED
